,date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD,USDAUD,USDBRL,USDCAD,USDHKD,USDINR,USDNOK,USDTRY,USDNZD,USDMXN,USDRUB,USDSEK,USDKRW,USDPNL,USDZAR,USDARS
134,12/11/2013 00:00,1.25,6.092,0.744,0.629,0.918,99.605,1282.3,1.075,2.333,1.049,7.753,63.925,6.199,2.054,1.216,13.178,32.895,6.654,1073.15,3.131,10.366,5.95
135,13/11/2013 00:00,1.246,6.093,0.741,0.623,0.914,99.235,1273.2,1.069,2.334,1.045,7.753,63.255,6.165,2.043,1.207,13.012,32.757,6.641,1069.65,3.111,10.279,5.976
136,14/11/2013 00:00,1.247,6.092,0.743,0.623,0.917,100.075,1289.9,1.074,2.314,1.047,7.754,63.105,6.154,2.033,1.209,12.97,32.731,6.65,1068.25,3.114,10.188,5.989
137,15/11/2013 00:00,1.246,6.092,0.741,0.62,0.914,100.145,1286.5,1.068,2.319,1.044,7.754,62.68,6.092,2.03,1.199,12.936,32.569,6.62,1061.15,3.102,10.161,5.968
138,18/11/2013 00:00,1.247,6.092,0.741,0.621,0.913,99.935,1273.0,1.066,2.263,1.043,7.752,62.16,6.133,2.022,1.201,12.891,32.585,6.613,1057.4,3.091,10.145,6.002
139,19/11/2013 00:00,1.243,6.093,0.739,0.621,0.911,100.165,1274.5,1.061,2.271,1.047,7.752,62.255,6.096,2.011,1.195,12.961,32.716,6.613,1056.15,3.09,10.179,6.036
140,20/11/2013 00:00,1.247,6.093,0.744,0.621,0.916,100.015,1257.8,1.071,2.272,1.045,7.752,62.72,6.124,2.016,1.208,13.093,32.911,6.651,1059.6,3.122,10.157,6.045
141,21/11/2013 00:00,1.25,6.093,0.742,0.617,0.913,101.145,1245.1,1.083,2.306,1.052,7.753,62.97,6.093,2.016,1.217,13.035,33.027,6.639,1061.9,3.112,10.116,6.058
142,22/11/2013 00:00,1.249,6.094,0.737,0.616,0.907,101.28,1243.5,1.089,2.279,1.052,7.753,62.48,6.079,2.005,1.22,12.965,32.745,6.568,1061.2,3.092,10.07,6.081
143,25/11/2013 00:00,1.25,6.093,0.74,0.619,0.911,101.495,1238.9,1.091,2.284,1.053,7.753,62.295,6.104,2.008,1.216,13.045,32.93,6.566,1060.75,3.104,10.093,6.08
144,26/11/2013 00:00,1.252,6.093,0.737,0.617,0.906,101.255,1243.0,1.096,2.295,1.054,7.752,62.325,6.092,2.012,1.22,13.062,32.957,6.576,1061.15,3.099,10.13,6.094
145,27/11/2013 00:00,1.255,6.092,0.737,0.614,0.908,102.235,1238.9,1.102,2.33,1.059,7.753,62.5,6.109,2.026,1.229,13.12,33.208,6.579,1064.4,3.099,10.233,6.109
146,28/11/2013 00:00,1.256,6.092,0.735,0.612,0.906,102.295,1244.5,1.099,2.318,1.058,7.753,62.335,6.089,2.015,1.232,13.071,33.173,6.545,1061.5,3.086,10.199,6.122
147,29/11/2013 00:00,1.256,6.093,0.736,0.611,0.907,102.495,1251.2,1.098,2.336,1.061,7.753,62.425,6.126,2.019,1.23,13.108,33.145,6.567,1057.9,3.093,10.175,6.14
148,02/12/2013 00:00,1.256,6.093,0.739,0.611,0.909,102.925,1223.1,1.099,2.356,1.064,7.752,62.285,6.121,2.039,1.222,13.205,33.232,6.564,1059.75,3.103,10.275,6.155
149,03/12/2013 00:00,1.253,6.092,0.736,0.61,0.905,102.415,1222.4,1.095,2.376,1.065,7.752,62.35,6.099,2.044,1.214,13.111,33.243,6.513,1061.5,3.092,10.331,6.178
150,04/12/2013 00:00,1.255,6.092,0.736,0.61,0.902,102.345,1247.3,1.107,2.391,1.067,7.753,61.695,6.151,2.048,1.219,13.042,33.112,6.506,1060.5,3.09,10.444,6.197
151,05/12/2013 00:00,1.254,6.091,0.731,0.612,0.896,101.745,1232.9,1.103,2.361,1.065,7.754,61.585,6.147,2.037,1.216,13.091,33.007,6.49,1058.5,3.065,10.465,6.224
152,06/12/2013 00:00,1.249,6.082,0.73,0.612,0.892,102.915,1231.5,1.099,2.327,1.063,7.755,61.12,6.151,2.026,1.207,12.932,32.771,6.506,1053.25,3.055,10.328,6.24
153,09/12/2013 00:00,1.249,6.072,0.728,0.609,0.89,103.255,1233.8,1.099,2.318,1.063,7.753,60.845,6.136,2.032,1.207,12.848,32.691,6.532,1050.5,3.047,10.379,6.248
154,10/12/2013 00:00,1.249,6.071,0.727,0.608,0.887,102.835,1262.7,1.093,2.309,1.06,7.754,61.085,6.114,2.027,1.204,12.872,32.715,6.542,1050.5,3.038,10.353,6.264
155,11/12/2013 00:00,1.252,6.072,0.725,0.611,0.886,102.485,1258.7,1.106,2.342,1.059,7.754,61.615,6.15,2.043,1.211,13.031,32.728,6.544,1052.75,3.033,10.393,6.275
156,12/12/2013 00:00,1.256,6.072,0.727,0.612,0.889,103.575,1226.1,1.12,2.335,1.065,7.754,62.175,6.2,2.044,1.215,12.958,32.796,6.603,1053.0,3.041,10.387,6.277
157,13/12/2013 00:00,1.256,6.071,0.728,0.613,0.89,103.235,1235.3,1.116,2.33,1.058,7.754,62.235,6.177,2.039,1.21,12.883,32.905,6.585,1054.65,3.042,10.293,6.289
158,16/12/2013 00:00,1.256,6.072,0.727,0.614,0.887,103.055,1246.5,1.118,2.328,1.059,7.754,61.735,6.14,2.028,1.211,12.928,32.941,6.571,1052.55,3.033,10.291,6.312
159,17/12/2013 00:00,1.258,6.071,0.726,0.615,0.885,102.605,1231.7,1.123,2.32,1.06,7.753,61.725,6.11,2.037,1.209,12.957,32.983,6.554,1053.25,3.036,10.349,6.331
160,18/12/2013 00:00,1.262,6.072,0.731,0.61,0.894,104.245,1237.6,1.13,2.332,1.07,7.753,62.01,6.144,2.057,1.219,12.883,32.9,6.565,1053.25,3.048,10.335,6.375
161,19/12/2013 00:00,1.266,6.071,0.732,0.611,0.898,104.225,1195.2,1.129,2.357,1.067,7.754,62.46,6.151,2.073,1.222,12.941,32.984,6.599,1061.15,3.046,10.389,6.395
162,20/12/2013 00:00,1.267,6.071,0.731,0.612,0.896,104.065,1205.4,1.121,2.388,1.064,7.754,62.035,6.14,2.091,1.22,12.978,32.984,6.59,1063.25,3.042,10.356,6.424
163,23/12/2013 00:00,1.268,6.07,0.73,0.611,0.894,104.205,1199.0,1.12,2.357,1.062,7.754,61.77,6.147,2.098,1.22,12.99,32.71,6.565,1061.4,3.036,10.341,6.443
164,24/12/2013 00:00,1.268,6.072,0.731,0.611,0.896,104.34,1205.5,1.121,2.357,1.064,7.755,61.775,6.151,2.077,1.222,13.029,32.636,6.571,1059.45,3.028,10.33,6.443
165,27/12/2013 00:00,1.269,6.069,0.727,0.607,0.891,105.155,1214.0,1.128,2.339,1.075,7.755,61.965,6.147,2.154,1.227,13.058,32.606,6.514,1054.15,3.017,10.53,6.489
166,30/12/2013 00:00,1.268,6.062,0.725,0.606,0.888,105.025,1202.9,1.123,2.362,1.065,7.755,61.81,6.079,2.122,1.219,13.075,32.822,6.421,1054.4,3.006,10.407,6.52
167,31/12/2013 00:00,1.263,6.054,0.727,0.603,0.893,105.3,1202.9,1.12,2.362,1.062,7.754,61.83,6.075,2.149,1.215,13.042,32.915,6.433,1050.0,3.025,10.497,6.519
168,02/01/2014 00:00,1.267,6.051,0.732,0.608,0.899,104.825,1223.1,1.123,2.388,1.067,7.754,62.29,6.176,2.172,1.222,13.158,33.107,6.524,1053.55,3.051,10.687,6.545
169,03/01/2014 00:00,1.267,6.052,0.736,0.609,0.905,104.815,1236.2,1.118,2.377,1.063,7.754,62.255,6.137,2.179,1.209,13.099,33.202,6.534,1055.4,3.068,10.671,6.555
170,06/01/2014 00:00,1.268,6.053,0.733,0.609,0.904,104.195,1237.9,1.116,2.381,1.066,7.755,62.315,6.17,2.17,1.206,13.083,33.203,6.51,1065.4,3.063,10.635,6.592
171,07/01/2014 00:00,1.271,6.051,0.734,0.61,0.909,104.685,1228.4,1.121,2.373,1.077,7.754,62.115,6.171,2.168,1.207,13.012,33.145,6.519,1068.75,3.068,10.641,6.6
172,08/01/2014 00:00,1.274,6.051,0.737,0.608,0.911,104.885,1224.2,1.124,2.395,1.082,7.754,62.165,6.209,2.185,1.21,13.136,33.15,6.573,1069.3,3.076,10.775,6.606
173,09/01/2014 00:00,1.271,6.055,0.735,0.607,0.907,104.805,1226.2,1.124,2.391,1.084,7.754,62.025,6.181,2.178,1.212,13.095,33.231,6.556,1065.9,3.07,10.798,6.626
174,10/01/2014 00:00,1.264,6.052,0.732,0.607,0.903,104.155,1242.8,1.112,2.359,1.089,7.754,61.445,6.144,2.165,1.204,12.968,33.004,6.485,1058.25,3.035,10.644,6.659
175,13/01/2014 00:00,1.265,6.043,0.732,0.61,0.899,103.015,1251.1,1.104,2.357,1.087,7.754,61.465,6.12,2.179,1.194,13.092,33.235,6.501,1058.75,3.039,10.822,6.695
176,14/01/2014 00:00,1.269,6.041,0.731,0.608,0.903,104.265,1242.0,1.117,2.35,1.095,7.754,61.465,6.085,2.184,1.195,13.086,33.353,6.44,1061.25,3.029,10.84,6.707
177,15/01/2014 00:00,1.273,6.046,0.735,0.611,0.909,104.585,1238.9,1.123,2.361,1.094,7.754,61.55,6.142,2.191,1.2,13.198,33.421,6.469,1064.65,3.056,10.886,6.708
178,16/01/2014 00:00,1.273,6.056,0.734,0.612,0.905,104.365,1241.1,1.134,2.362,1.093,7.755,61.44,6.183,2.208,1.197,13.274,33.409,6.459,1062.55,3.061,10.893,6.771
179,17/01/2014 00:00,1.276,6.05,0.739,0.609,0.91,104.315,1251.6,1.139,2.343,1.096,7.756,61.665,6.155,2.219,1.211,13.245,33.582,6.462,1062.4,3.075,10.867,6.796
180,20/01/2014 00:00,1.276,6.053,0.738,0.609,0.91,104.205,1253.6,1.134,2.344,1.095,7.757,61.535,6.175,2.241,1.2,13.236,33.788,6.487,1064.15,3.066,10.844,6.826
181,21/01/2014 00:00,1.278,6.051,0.738,0.607,0.91,104.275,1239.0,1.135,2.361,1.097,7.757,61.995,6.171,2.252,1.202,13.282,33.984,6.479,1070.65,3.072,10.827,6.885
182,22/01/2014 00:00,1.279,6.051,0.738,0.603,0.911,104.525,1240.3,1.13,2.373,1.109,7.758,61.785,6.163,2.259,1.204,13.316,33.945,6.484,1068.5,3.072,10.874,6.933
183,23/01/2014 00:00,1.278,6.052,0.73,0.601,0.897,103.355,1262.0,1.141,2.4,1.11,7.759,62.19,6.09,2.292,1.204,13.397,34.125,6.409,1077.0,3.052,10.99,7.901
184,24/01/2014 00:00,1.278,6.049,0.731,0.607,0.899,102.285,1263.1,1.152,2.398,1.109,7.763,62.72,6.134,2.33,1.218,13.458,34.518,6.439,1085.75,3.067,11.087,7.99
185,27/01/2014 00:00,1.276,6.048,0.731,0.603,0.896,102.655,1264.4,1.144,2.422,1.111,7.766,63.325,6.153,2.284,1.214,13.362,34.651,6.426,1078.75,3.075,11.115,7.991
186,28/01/2014 00:00,1.274,6.051,0.732,0.604,0.9,103.415,1253.3,1.137,2.424,1.115,7.765,62.505,6.134,2.178,1.208,13.183,34.787,6.427,1074.5,3.067,10.934,8.015
187,29/01/2014 00:00,1.277,6.056,0.732,0.604,0.894,102.135,1262.0,1.144,2.435,1.117,7.764,62.925,6.169,2.262,1.217,13.411,35.037,6.463,1079.15,3.094,11.302,8.004
188,30/01/2014 00:00,1.276,6.061,0.738,0.607,0.902,102.775,1243.2,1.138,2.409,1.116,7.767,62.45,6.245,2.265,1.224,13.357,34.995,6.517,1079.0,3.12,11.21,8.006
189,31/01/2014 00:00,1.277,6.061,0.741,0.608,0.906,102.015,1240.0,1.142,2.413,1.113,7.764,62.53,6.272,2.262,1.237,13.356,35.169,6.554,1082.75,3.152,11.123,8.021
190,03/02/2014 00:00,1.276,6.061,0.739,0.613,0.901,101.125,1259.8,1.143,2.44,1.111,7.767,62.915,6.289,2.282,1.238,13.538,35.476,6.546,1088.0,3.14,11.276,8.013
191,04/02/2014 00:00,1.269,6.061,0.74,0.613,0.904,101.625,1252.1,1.122,2.406,1.108,7.764,62.295,6.285,2.236,1.215,13.323,35.002,6.519,1077.25,3.114,11.09,8.008
192,05/02/2014 00:00,1.268,6.061,0.739,0.613,0.903,101.485,1256.3,1.121,2.399,1.108,7.762,62.41,6.231,2.239,1.217,13.283,34.858,6.523,1077.5,3.095,11.133,7.893
193,06/02/2014 00:00,1.268,6.061,0.736,0.613,0.901,102.045,1257.2,1.117,2.383,1.107,7.759,62.215,6.212,2.21,1.214,13.274,34.729,6.507,1075.5,3.077,11.042,7.877
194,07/02/2014 00:00,1.269,6.063,0.733,0.609,0.898,102.325,1263.8,1.116,2.38,1.103,7.759,62.065,6.181,2.195,1.206,13.277,34.72,6.476,1073.75,3.062,11.064,7.84
195,10/02/2014 00:00,1.271,6.059,0.733,0.61,0.897,102.235,1274.4,1.118,2.409,1.106,7.757,62.295,6.129,2.214,1.209,13.325,34.779,6.481,1073.4,3.063,11.128,7.813
196,11/02/2014 00:00,1.267,6.061,0.733,0.608,0.898,102.625,1290.3,1.107,2.401,1.101,7.756,62.015,6.125,2.193,1.203,13.288,34.752,6.442,1066.25,3.06,10.968,7.822
197,12/02/2014 00:00,1.266,6.062,0.736,0.602,0.9,102.525,1294.3,1.109,2.426,1.1,7.757,61.89,6.115,2.19,1.202,13.32,34.823,6.445,1062.4,3.06,11.006,7.813
198,13/02/2014 00:00,1.265,6.064,0.731,0.6,0.893,102.225,1300.9,1.114,2.394,1.098,7.756,62.165,6.104,2.184,1.199,13.264,35.096,6.455,1063.4,3.042,10.963,7.811
199,14/02/2014 00:00,1.259,6.067,0.73,0.597,0.892,101.865,1317.7,1.107,2.389,1.098,7.756,61.835,6.082,2.183,1.195,13.242,35.096,6.446,1058.65,3.026,10.851,7.809
200,17/02/2014 00:00,1.259,6.064,0.73,0.598,0.891,101.925,1329.1,1.106,2.39,1.096,7.755,61.8,6.08,2.176,1.196,13.203,35.249,6.455,1059.9,3.024,10.821,7.758
201,18/02/2014 00:00,1.262,6.067,0.727,0.6,0.888,102.395,1323.5,1.109,2.396,1.095,7.754,62.175,6.039,2.18,1.205,13.246,35.472,6.484,1064.5,3.015,10.867,7.761
202,19/02/2014 00:00,1.265,6.077,0.728,0.599,0.889,102.315,1319.5,1.111,2.398,1.107,7.755,62.38,6.072,2.213,1.209,13.326,35.819,6.511,1068.65,3.036,11.043,7.78
203,20/02/2014 00:00,1.264,6.084,0.729,0.601,0.89,102.335,1317.2,1.111,2.37,1.11,7.756,62.125,6.098,2.201,1.204,13.277,35.756,6.533,1073.65,3.039,10.999,7.815
204,21/02/2014 00:00,1.267,6.092,0.728,0.602,0.892,102.495,1324.2,1.114,2.346,1.111,7.756,62.015,6.08,2.177,1.208,13.264,35.517,6.532,1076.9,3.022,10.932,7.823
205,24/02/2014 00:00,1.263,6.099,0.728,0.6,0.889,102.485,1338.5,1.107,2.339,1.106,7.758,61.925,6.036,2.201,1.2,13.255,35.542,6.507,1071.15,3.03,10.796,7.854
206,25/02/2014 00:00,1.264,6.125,0.728,0.6,0.887,102.185,1343.0,1.109,2.342,1.108,7.761,61.905,6.035,2.212,1.201,13.226,35.74,6.494,1074.25,3.022,10.736,7.868
207,26/02/2014 00:00,1.267,6.125,0.731,0.6,0.89,102.385,1327.5,1.116,2.35,1.113,7.76,62.175,6.053,2.228,1.203,13.338,36.041,6.512,1070.5,3.055,10.821,7.878
208,27/02/2014 00:00,1.265,6.128,0.729,0.599,0.888,102.115,1331.7,1.115,2.322,1.112,7.762,61.995,6.039,2.213,1.195,13.253,36.028,6.516,1066.5,3.034,10.699,7.886
209,28/02/2014 00:00,1.268,6.145,0.725,0.597,0.882,101.785,1324.9,1.12,2.338,1.106,7.76,61.95,5.998,2.208,1.192,13.249,36.06,6.411,1071.5,3.013,10.759,7.888
210,03/03/2014 00:00,1.271,6.146,0.728,0.6,0.883,101.425,1350.6,1.119,2.344,1.108,7.761,62.215,6.047,2.231,1.195,13.307,36.534,6.473,1071.9,3.071,10.895,7.885
211,04/03/2014 00:00,1.269,6.144,0.728,0.6,0.887,102.215,1337.4,1.117,2.341,1.109,7.761,61.905,6.011,2.206,1.192,13.281,36.042,6.447,1068.9,3.047,10.755,7.885
212,05/03/2014 00:00,1.27,6.128,0.728,0.598,0.887,102.325,1341.0,1.113,2.318,1.103,7.761,61.375,5.994,2.204,1.188,13.246,36.043,6.43,1071.9,3.047,10.675,7.885
213,06/03/2014 00:00,1.263,6.119,0.721,0.597,0.88,103.085,1350.1,1.101,2.324,1.098,7.761,60.995,5.976,2.18,1.18,13.156,36.122,6.394,1063.4,3.014,10.617,7.885
214,07/03/2014 00:00,1.269,6.126,0.721,0.598,0.879,103.265,1337.7,1.103,2.341,1.109,7.761,61.235,5.992,2.205,1.181,13.195,36.436,6.381,1066.4,3.029,10.734,7.863
215,10/03/2014 00:00,1.268,6.139,0.721,0.601,0.878,103.265,1344.7,1.108,2.349,1.111,7.761,61.005,5.956,2.219,1.18,13.21,36.322,6.371,1067.0,3.036,10.754,7.86
216,11/03/2014 00:00,1.268,6.14,0.722,0.602,0.878,102.965,1346.1,1.115,2.364,1.111,7.762,61.045,5.96,2.247,1.181,13.295,36.462,6.375,1069.5,3.048,10.852,7.866
217,12/03/2014 00:00,1.267,6.145,0.719,0.602,0.874,102.755,1368.0,1.112,2.353,1.112,7.765,60.985,5.948,2.231,1.174,13.24,36.484,6.363,1066.75,3.039,10.803,7.877
218,13/03/2014 00:00,1.267,6.136,0.721,0.602,0.874,101.815,1373.9,1.107,2.362,1.107,7.766,61.46,5.965,2.234,1.171,13.293,36.566,6.378,1070.0,3.055,10.805,7.876
219,14/03/2014 00:00,1.266,6.15,0.719,0.601,0.873,101.355,1378.0,1.107,2.346,1.111,7.767,61.285,5.977,2.213,1.172,13.211,36.555,6.391,1071.75,3.039,10.678,7.893
220,17/03/2014 00:00,1.265,6.178,0.718,0.601,0.873,101.795,1372.2,1.101,2.349,1.106,7.767,61.06,5.951,2.22,1.168,13.162,36.292,6.352,1067.25,3.037,10.78,7.918
221,18/03/2014 00:00,1.264,6.192,0.718,0.603,0.873,101.405,1353.4,1.095,2.334,1.114,7.767,61.01,5.957,2.218,1.16,13.16,36.248,6.33,1068.75,3.022,10.74,7.946
222,19/03/2014 00:00,1.274,6.195,0.723,0.605,0.882,102.375,1343.0,1.107,2.346,1.124,7.766,61.375,6.039,2.243,1.171,13.295,36.21,6.407,1075.65,3.044,10.872,7.95
223,20/03/2014 00:00,1.277,6.228,0.726,0.606,0.884,102.415,1329.5,1.107,2.328,1.124,7.765,61.14,6.065,2.228,1.172,13.253,36.395,6.413,1080.55,3.047,10.897,7.951
224,21/03/2014 00:00,1.274,6.225,0.725,0.607,0.883,102.235,1335.8,1.101,2.325,1.122,7.758,60.955,6.052,2.239,1.172,13.233,36.242,6.426,1079.15,3.044,10.896,7.97
225,24/03/2014 00:00,1.272,6.196,0.723,0.606,0.881,102.235,1312.0,1.095,2.32,1.119,7.757,60.595,6.023,2.237,1.17,13.184,36.091,6.401,1076.5,3.036,10.83,7.967
226,25/03/2014 00:00,1.268,6.202,0.723,0.605,0.882,102.285,1312.9,1.092,2.31,1.117,7.757,60.225,6.027,2.215,1.167,13.116,35.487,6.4,1076.75,3.031,10.736,8.005
227,26/03/2014 00:00,1.267,6.209,0.725,0.603,0.885,102.045,1311.8,1.085,2.295,1.11,7.758,60.215,6.05,2.193,1.163,13.128,35.56,6.461,1076.5,3.033,10.696,8.003
228,27/03/2014 00:00,1.263,6.213,0.728,0.602,0.887,102.215,1293.9,1.08,2.256,1.103,7.758,60.175,6.001,2.186,1.154,13.068,35.604,6.477,1068.65,3.031,10.579,8.005
229,28/03/2014 00:00,1.259,6.212,0.727,0.601,0.887,102.825,1293.4,1.081,2.261,1.106,7.758,59.9,6.007,2.191,1.155,13.072,35.71,6.504,1066.65,3.033,10.576,8.003
230,31/03/2014 00:00,1.258,6.217,0.726,0.6,0.884,103.215,1284.0,1.079,2.272,1.105,7.757,59.995,5.986,2.141,1.153,13.058,35.04,6.47,1062.65,3.025,10.539,8.002
231,01/04/2014 00:00,1.259,6.207,0.725,0.601,0.884,103.685,1279.5,1.082,2.261,1.103,7.756,59.785,5.984,2.138,1.159,13.054,35.081,6.452,1056.65,3.025,10.579,8.002
232,02/04/2014 00:00,1.263,6.206,0.726,0.602,0.887,103.845,1290.0,1.081,2.269,1.103,7.756,59.825,5.975,2.129,1.166,13.088,35.466,6.482,1058.75,3.028,10.603,7.999
233,03/04/2014 00:00,1.263,6.211,0.729,0.603,0.891,103.905,1284.7,1.083,2.279,1.104,7.757,60.385,6.005,2.135,1.171,13.124,35.593,6.541,1057.9,3.037,10.641,8.003
234,04/04/2014 00:00,1.259,6.212,0.73,0.603,0.892,103.305,1303.1,1.076,2.236,1.098,7.757,59.895,6.002,2.113,1.163,13.005,35.32,6.556,1051.75,3.04,10.56,8.004
235,07/04/2014 00:00,1.259,6.212,0.728,0.602,0.888,103.065,1297.2,1.079,2.219,1.097,7.755,60.305,5.99,2.111,1.162,13.013,35.609,6.525,1054.65,3.034,10.523,8.001
236,08/04/2014 00:00,1.252,6.197,0.725,0.597,0.883,101.845,1308.1,1.068,2.202,1.092,7.754,60.065,5.977,2.097,1.153,13.068,35.744,6.497,1046.4,3.021,10.465,8.001
237,09/04/2014 00:00,1.247,6.201,0.722,0.596,0.88,101.985,1305.0,1.066,2.186,1.088,7.753,59.965,5.938,2.104,1.148,12.985,35.589,6.486,1035.25,3.005,10.373,8.001
238,10/04/2014 00:00,1.25,6.213,0.72,0.596,0.876,101.455,1318.8,1.063,2.207,1.093,7.753,60.405,5.928,2.11,1.154,13.061,35.565,6.535,1037.9,3.006,10.468,8.0
239,11/04/2014 00:00,1.249,6.211,0.72,0.598,0.877,101.605,1317.6,1.064,2.219,1.098,7.753,60.355,5.937,2.127,1.151,13.04,35.75,6.536,1039.65,3.01,10.493,8.003
240,14/04/2014 00:00,1.253,6.219,0.724,0.598,0.88,101.875,1327.0,1.062,2.214,1.096,7.753,60.33,5.965,2.123,1.152,13.025,36.015,6.564,1041.4,3.025,10.512,8.001
241,15/04/2014 00:00,1.253,6.222,0.724,0.598,0.88,101.845,1299.6,1.068,2.234,1.098,7.754,60.39,5.954,2.14,1.156,13.095,36.291,6.572,1042.65,3.032,10.56,8.002
242,16/04/2014 00:00,1.251,6.221,0.724,0.595,0.882,102.235,1303.0,1.067,2.244,1.101,7.754,60.295,5.975,2.136,1.16,13.066,36.029,6.6,1036.15,3.032,10.567,8.001
243,17/04/2014 00:00,1.253,6.219,0.724,0.595,0.883,102.385,1293.8,1.072,2.233,1.101,7.754,60.345,5.987,2.128,1.167,13.051,35.496,6.602,1039.65,3.028,10.5,8.0
244,22/04/2014 00:00,1.256,6.238,0.724,0.594,0.885,102.605,1280.9,1.068,2.238,1.103,7.753,60.87,5.988,2.142,1.162,13.055,35.666,6.589,1039.5,3.037,10.533,8.0
245,23/04/2014 00:00,1.256,6.238,0.724,0.596,0.883,102.535,1284.0,1.077,2.221,1.103,7.753,61.135,5.995,2.151,1.16,13.068,35.709,6.574,1040.9,3.031,10.583,8.002
246,24/04/2014 00:00,1.258,6.249,0.723,0.595,0.882,102.275,1290.0,1.08,2.212,1.102,7.753,61.065,5.997,2.135,1.167,13.095,35.776,6.572,1037.6,3.034,10.625,8.002
247,25/04/2014 00:00,1.257,6.254,0.723,0.595,0.882,102.165,1301.2,1.077,2.244,1.104,7.753,60.635,6.018,2.133,1.166,13.132,36.018,6.589,1041.4,3.044,10.665,8.0
248,28/04/2014 00:00,1.257,6.253,0.722,0.595,0.88,102.485,1299.1,1.08,2.223,1.103,7.753,60.625,6.005,2.126,1.171,13.124,35.85,6.55,1033.9,3.039,10.624,8.001
249,29/04/2014 00:00,1.256,6.258,0.724,0.594,0.884,102.645,1295.8,1.079,2.236,1.095,7.754,60.225,6.012,2.121,1.169,13.109,35.637,6.564,1029.9,3.036,10.556,8.002
250,30/04/2014 00:00,1.254,6.259,0.721,0.593,0.88,102.225,1296.5,1.077,2.23,1.096,7.753,60.185,5.948,2.113,1.161,13.081,35.632,6.496,1031.9,3.032,10.52,8.001
251,01/05/2014 00:00,1.253,6.259,0.721,0.592,0.879,102.315,1282.7,1.079,2.234,1.096,7.753,60.135,5.944,2.106,1.159,13.043,35.615,6.506,1031.15,3.026,10.49,8.002
252,05/05/2014 00:00,1.25,6.246,0.721,0.593,0.878,102.145,1309.4,1.078,2.245,1.096,7.752,60.145,5.956,2.1,1.152,13.046,35.705,6.553,1027.15,3.029,10.539,8.002
253,06/05/2014 00:00,1.248,6.226,0.718,0.589,0.874,101.705,1308.0,1.07,2.23,1.089,7.752,59.915,5.923,2.09,1.149,13.026,35.444,6.497,1025.5,3.014,10.494,8.001
254,07/05/2014 00:00,1.249,6.234,0.719,0.59,0.876,101.855,1288.0,1.073,2.215,1.09,7.753,59.92,5.909,2.081,1.156,12.967,34.943,6.499,1023.4,3.011,10.459,8.001
255,08/05/2014 00:00,1.248,6.228,0.723,0.591,0.88,101.655,1287.0,1.067,2.216,1.083,7.752,59.935,5.902,2.076,1.156,12.949,35.075,6.532,1022.4,3.02,10.339,8.003
256,09/05/2014 00:00,1.249,6.228,0.727,0.593,0.885,101.865,1291.6,1.068,2.213,1.09,7.752,59.865,5.901,2.077,1.161,12.947,35.165,6.565,1025.9,3.039,10.345,8.002
257,12/05/2014 00:00,1.251,6.238,0.727,0.593,0.888,102.135,1290.0,1.068,2.215,1.089,7.752,59.485,5.918,2.082,1.16,12.951,35.009,6.563,1024.25,3.038,10.358,8.013
258,13/05/2014 00:00,1.252,6.229,0.73,0.594,0.89,102.255,1290.6,1.068,2.215,1.091,7.752,59.495,5.924,2.068,1.158,12.906,34.866,6.555,1022.9,3.052,10.313,8.023
259,14/05/2014 00:00,1.251,6.229,0.729,0.596,0.89,101.845,1305.0,1.066,2.203,1.089,7.752,59.455,5.929,2.071,1.154,12.897,34.725,6.558,1028.15,3.055,10.295,8.023
260,15/05/2014 00:00,1.252,6.231,0.729,0.596,0.891,101.575,1295.5,1.069,2.219,1.088,7.752,59.445,5.95,2.099,1.157,12.957,34.771,6.57,1028.55,3.06,10.397,8.058
261,16/05/2014 00:00,1.251,6.234,0.73,0.595,0.893,101.495,1292.8,1.068,2.215,1.086,7.752,58.555,5.934,2.098,1.159,12.901,34.726,6.566,1023.5,3.061,10.355,8.06
262,19/05/2014 00:00,1.25,6.238,0.729,0.595,0.892,101.475,1297.0,1.072,2.206,1.087,7.752,58.485,5.932,2.098,1.159,12.897,34.599,6.59,1022.1,3.055,10.359,8.063
263,20/05/2014 00:00,1.253,6.238,0.73,0.594,0.892,101.285,1294.7,1.082,2.214,1.091,7.752,58.635,5.956,2.113,1.167,12.906,34.516,6.588,1025.15,3.057,10.446,8.063
264,21/05/2014 00:00,1.251,6.234,0.731,0.592,0.893,101.425,1287.4,1.081,2.208,1.091,7.753,58.615,5.945,2.093,1.166,12.917,34.307,6.571,1026.4,3.052,10.368,8.062
265,22/05/2014 00:00,1.251,6.235,0.732,0.593,0.894,101.715,1294.4,1.084,2.216,1.089,7.754,58.375,5.946,2.082,1.167,12.876,34.32,6.588,1024.4,3.045,10.334,8.061
266,23/05/2014 00:00,1.253,6.237,0.734,0.594,0.895,101.965,1293.4,1.083,2.224,1.086,7.753,58.425,5.958,2.082,1.171,12.857,34.134,6.642,1024.4,3.048,10.297,8.062
267,26/05/2014 00:00,1.253,6.24,0.733,0.594,0.895,101.935,1291.9,1.082,2.224,1.086,7.753,58.755,5.959,2.085,1.169,12.871,34.224,6.623,1023.95,3.052,10.356,8.064
